year,type,title,note,journal,doi,author,ENTRYTYPE,ID
2013,InProceedings,Model-based power consumption analysis of smartphone applications,1,Ceur Workshop Proceedings,,Nakajima S.,article,SCOPNakajimaS.2013441
2006,InProceedings,Use of timed automata models in the design of real-time control network elements,0,IEEE International Conference on Emerging Technologies and Factory Automation ETFA,10.1109/ETFA.2006.355223,Naughton M.,article,SCOPNaughtonM.2006462
2008,InProceedings,Verification of Distributed Mutual Exclusion Algorithms,0,21st ISCA International Conference on Parallel and Distributed Computing and Communication Systems Pdccs 2008,,Neilsen M.L.,article,SCOPNeilsenM.L.2008504
2012,InProceedings,Automatic transformation of abstract AUTOSAR architectures to timed automata,5,Models 2012 Innsbruck Proceedings of the 5th International Workshop on Model Based Architecting and Construction of Embedded Systems Aces Mb 2012,10.1145/2432631.2432641,Neumann S.,article,SCOPNeumannS.2012266
2016,InProceedings,Scaling BDD-based timed verification with simulation reduction,0,LNCS,10.1007/978-3-319-47846-3_23,Nguyen T.,article,SCOPNguyenT.2016493
2020,InProceedings,Formal modeling and analysis of probabilistic real-time systems,0,Advances in Intelligent Systems and Computing,10.1007/978-981-15-0637-6_5,Nigro C.,article,SCOPNigroC.2020451
2017,InProceedings,Statistical model checking of distributed real-time actor systems,12,Proceedings 2017 IEEE ACM 21st International Symposium on Distributed Simulation and Real Time Applications Ds RT 2017,10.1109/DISTRA.2017.8167684,Nigro L.,article,SCOPNigroL.2017138
2018,Journal,Qualitative and quantitative model checking of distributed probabilistic timed actors,23,Simulation Modelling Practice and Theory,10.1016/j.simpat.2018.07.011,Nigro L.,article,SCOPNigroL.201880
2024,Journal,Formal Modeling and Verification of Embedded Real-Time Systems: An Approach and Practical Tool Based on Constraint Time Petri Nets,3,Mathematics,10.3390/math12060812,Nigro L.,article,SCOPNigroL.2024311
2013,InProceedings,Real-time model checking for regulatory compliance,6,Communications in Computer and Information Science,10.1007/978-3-642-35864-7_10,Nishizaki S.Y.,article,SCOPNishizakiS.Y.2013232
2025,InProceedings,Modeling and simulation verification of movement authority generation function of C3+ATO system,0,Proceedings of SPIE the International Society for Optical Engineering,10.1117/12.3053122,Niu H.,article,SCOPNiuH.2025554
1999,InProceedings,Timed automata as task models for event-driven systems,82,Proceedings 6th International Conference on Real Time Computing Systems and Applications Rtcsa 1999,10.1109/RTCSA.1999.811218,Norstrom C.,article,SCOPNorstromC.199917
2023,Journal,An evaluation of approaches to model checking real-time task schedulability analysis,1,International Journal on Software Tools for Technology Transfer,10.1007/s10009-022-00693-9,Nxumalo M.,article,SCOPNxumaloM.2023418
2003,InProceedings,MOBY/RT: A tool for specification and verification of real-time systems,8,Journal of Universal Computer Science,,Olderog E.R.,article,SCOPOlderogE.R.2003187
2025,Book,Verifying PLC-Automata Against Counterexample Formulas Using Timed Automata,0,LNCS,10.1007/978-3-031-73751-0_5,Olderog E.R.,article,SCOPOlderogE.R.2025499
2016,Journal,An overview of model checking practices on verification of PLC software,53,Software and Systems Modeling,10.1007/s10270-014-0448-7,Ovatman T.,article,SCOPOvatmanT.201633
2012,InProceedings,From verification to implementation: A model translation tool and a pacemaker case study,51,Real Time Technology and Applications Proceedings,10.1109/RTAS.2012.25,Pajic M.,article,SCOPPajicM.201235
2014,Journal,Safety-critical medical device development using the UPP2SF model translation tool,22,Transactions on Embedded Computing Systems,10.1145/2584651,Pajic M.,article,SCOPPajicM.201483
2016,InProceedings,Generating optimal test cases for real-time systems using DIVINE model checker,1,Proceedings of the Biennial Baltic Electronics Conference Bec,10.1109/BEC.2016.7743738,Pal D.,article,SCOPPalD.2016424
2014,InProceedings,Modeling and verification of CAN bus with application layer using UPPAAL,25,Electronic Notes in Theoretical Computer Science,10.1016/j.entcs.2014.12.004,Pan C.,article,SCOPPanC.201471
2013,Journal,Modeling and verification of typical FAO system operation scene based on UPPAAL,2,Tiedao Xuebao Journal of the China Railway Society,10.3969/j.issn.1001-8360.2013.06.011,Peng D.T.,article,SCOPPengD.T.2013362
2009,Journal,Verification of a fieldbus scheduling protocol using timed automata,4,Computing and Informatics,,Petalidis N.,article,SCOPPetalidisN.2009286
2009,InProceedings,Component-based abstraction refinement for timed controller synthesis,8,Proceedings Real Time Systems Symposium,10.1109/RTSS.2009.14,Peter H.J.,article,SCOPPeterH.J.2009192
2011,InProceedings,Formal methods applied in industry: On the commercialisation of the UPPAAL tool,1,Proceedings International Computer Software and Applications Conference,10.1109/COMPSAC.2011.110,Pettersson P.,article,SCOPPetterssonP.2011402
2021,InProceedings,Simulation of Preemptive Scheduling of the Independent Tasks Using Timed Automata,4,ACM International Conference Proceeding Series,10.1145/3457784.3457786,Pimkote A.,article,SCOPPimkoteA.2021301
2015,InProceedings,UPPAAL-based software-defined network verification,3,Proceedings 2013 Tools and Methods of Program Analysis Tmpa 2013,10.1109/TMPA.2013.7163715,Podymov V.,article,SCOPPodymovV.2015310
2015,InProceedings,Model based testing of an interactive music system,5,Proceedings of the ACM Symposium on Applied Computing,10.1145/2695664.2695804,Poncelet C.,article,SCOPPonceletC.2015271
2011,InProceedings,rt-inconsistency: A new property for real-time requirements,21,LNCS,10.1007/978-3-642-19811-3_4,Post A.,article,SCOPPostA.201185
2014,InProceedings,Verification of the real time fuzzy control system using uppaal model checker,0,Modelling and Simulation 2014 European Simulation and Modelling Conference Esm 2014,,Pranevicius H.,article,SCOPPraneviciusH.2014472
2022,Journal,Assuring Behavior of Multirobot Autonomous Systems With Translation From Formal Verification to ROS Simulation,7,IEEE Systems Journal,10.1109/JSYST.2022.3149677,Praveen A.T.,article,SCOPPraveenA.T.2022210
1999,InProceedings,Method integration for real-time software design,0,IEE Colloquium Digest,10.1049/ic:19990007,Priddin D.G.,article,SCOPPriddinD.G.1999497
2022,InProceedings,Verification of Multiple Models of a Safety-Critical Motor Controller in Railway Systems,2,LNCS,10.1007/978-3-031-05814-1_6,Proença J.,article,SCOPProençaJ.2022370
2006,Journal,Towards the Semantics and Verification of BPEL4WS,50,Electronic Notes in Theoretical Computer Science,10.1016/j.entcs.2005.07.035,Pu G.,article,SCOPPuG.200636
2005,InProceedings,Model checking for timed statecharts,4,LNCS,10.1007/11562436_20,Qian J.,article,SCOPQianJ.2005295
2019,Journal,Qualitative analysis for state/event fault trees using formal model checking,6,Journal of Systems Engineering and Electronics,10.21629/JSEE.2019.05.13,Quan J.,article,SCOPQuanJ.2019239
2019,Journal,Simulation and formal verification of SIP/ZRTP protocol using UPPAAL,0,International Journal of Recent Technology and Engineering,10.35940/ijrte.B1029.0982S1119,Raghavan A.,article,SCOPRaghavanA.2019449
2020,Journal,Latency Evaluation of SDFGs on Heterogeneous Processors Using Timed Automata,12,IEEE Access,10.1109/ACCESS.2020.3013013,Rajadurai S.,article,SCOPRajaduraiS.2020142
2023,Journal,Partial-order reduction in reachability-based response-time analyses of limited-preemptive DAG tasks,10,Real Time Systems,10.1007/s11241-023-09398-x,Ranjha S.,article,SCOPRanjhaS.2023169
2021,InProceedings,Reliability modeling and verification of communication algorithm flow for intelligent control system,0,Proceedings 2021 4th International Conference on Advanced Electronic Materials Computers and Software Engineering Aemcse 2021,10.1109/AEMCSE51986.2021.00189,Ran W.,article,SCOPRanW.2021489
2006,Journal,On using priced timed automata to achieve optimal scheduling,21,Formal Methods in System Design,10.1007/s10703-006-0014-1,Rasmussen J.I.,article,SCOPRasmussenJ.I.200692
2017,Book,Firm deadline checking of safety-critical java applications with statistical model checking,0,LNCS,10.1007/978-3-319-63121-9_14,Ravn A.P.,article,SCOPRavnA.P.2017479
2004,InProceedings,Formal evaluation and comparison of real time embedded automotive networks,2,Proceedings of the IEEE International Conference on Industrial Technology,,Razafindralambo T.,article,SCOPRazafindralamboT.2004365
2009,InProceedings,Specifying and verifying business processes using PPML,2,LNCS,10.1007/978-3-642-10373-5_38,Regis G.,article,SCOPRegisG.2009374
2022,InProceedings,Verifying Liveness and Real-Time of OS-Based Embedded Software,0,Proceedings 2022 25th Euromicro Conference on Digital System Design Dsd 2022,10.1109/DSD57027.2022.00096,Ribeiro L.B.,article,SCOPRibeiroL.B.2022469
2023,InProceedings,A Modeling Concept for Formal Verification of OS-Based Compositional Software,2,LNCS,10.1007/978-3-031-30826-0_2,Ribeiro L.B.,article,SCOPRibeiroL.B.2023384
2023,Journal,Verification of a multi-connectivity protocol for Tactile Internet applications,1,Computer Communications,10.1016/j.comcom.2023.10.013,Rico D.,article,SCOPRicoD.2023420
2013,InProceedings,State space reconstruction for on-line model checking with UPPAAL,2,5th International Conference on Advances in System Testing and Validation Lifecycle Valid 2013 Held at Softnet 2013,,Rinast J.,article,SCOPRinastJ.2013355
2014,InProceedings,A graph-based transformation reduction to reach UPPAAL states faster,2,LNCS,10.1007/978-3-319-06410-9_37,Rinast J.,article,SCOPRinastJ.2014357
2009,Book,Using timed automata for modeling the clocks of distributed embedded systems,1,Behavioral Modeling for Embedded Systems and Technologies Applications for Design and Implementation,10.4018/978-1-60566-750-8.ch007,Rodríguez-Navas G.,article,SCOPRodríguez-NavasG.2009432
2003,InProceedings,False loop detection in the IEEE 1394 tree identify phase,2,Formal Aspects of Computing,10.1007/s001650300008,Romijn J.,article,SCOPRomijnJ.2003387
2013,InProceedings,Hybrid systems modeling and verification with DEVS (WIP),0,Simulation Series,,Saadawi H.,article,SCOPSaadawiH.2013487
2012,InProceedings,Specification mutation analysis for validating timed testing approaches based on timed automata,25,Proceedings International Computer Software and Applications Conference,10.1109/COMPSAC.2012.93,Saeed Aboutrab M.,article,SCOPSaeedAboutrabM.201273
2020,Journal,A DEVS-based pivotal modeling formalism and its verification and validation framework,9,Simulation,10.1177/0037549720958056,Samuel K.G.,article,SCOPSamuelK.G.2020184
2006,Book,Application Development for Safety Critical Distributed Embedded Systems with Model Verification,0,Safety Critical Automotive Systems Pt 103,,Schanne M.,article,SCOPSchanneM.2006503
2018,InProceedings,Towards power management verification of time-triggered systems using virtual platforms,2,ACM International Conference Proceeding Series,10.1145/3229631.3235025,Schreiner S.,article,SCOPSchreinerS.2018394
2007,InProceedings,Simulation and formal verification of real time systems : A case study,4,Icinco 2007 4th International Conference on Informatics in Control Automation and Robotics Proceedings,,Seabra E.,article,SCOPSeabraE.2007284
2017,Journal,Analyzing a wind turbine system: From simulation to formal verification,15,Science of Computer Programming,10.1016/j.scico.2016.09.007,Seceleanu C.,article,SCOPSeceleanuC.2017116
2012,InProceedings,A model-based approach to constructing safe soft real-time programs for non-real-time environments,0,Proceedings 13th Acis International Conference on Software Engineering Artificial Intelligence Networking and Parallel Distributed Computing Snpd 2012,10.1109/SNPD.2012.115,Senthooran I.,article,SCOPSenthooranI.2012447
2020,InProceedings,Model based validation of real time QoS for NCDCLA protocol in wireless sensor networks,1,Smart Innovation Systems and Technologies,10.1007/978-3-030-21009-0_35,Sghaier A.,article,SCOPSghaierA.2020407
2014,InProceedings,Formal verification of lunar rover control software using UPPAAL,5,LNCS,10.1007/978-3-319-06410-9_48,Shan L.,article,SCOPShanL.2014248
2015,Journal,Statistical model checking of cyber-physical systems control software,3,Ruan Jian Xue Bao Journal of Software,10.13328/j.cnki.jos.004788,Shan L.J.,article,SCOPShanL.J.2015338
2017,Journal,A Comparative Study of Reliability-Ignorant and Reliability-Aware Energy Management Schemes Using UPPAAL-SMC,2,Scientific Programming,10.1155/2017/2621089,Shengxin D.,article,SCOPShengxinD.2017358
2020,InProceedings,Integration of iUML-B and UPPAAL Timed Automata for Development of Real-Time Systems with Concurrent Processes,3,LNCS,10.1007/978-3-030-48077-6_13,Shokri-Manninen F.,article,SCOPShokri-ManninenF.2020309
2021,InProceedings,Conformance testing of ARINC 653 compliance for a safety critical RTOS using UPPAAL model checker,4,Proceedings of the ACM Symposium on Applied Computing,10.1145/3412841.3442053,Singh A.,article,SCOPSinghA.2021274
2015,InProceedings,Model-based verification of the DMAMAC protocol for real-time process control,3,Ceur Workshop Proceedings,,Somappa A.,article,SCOPSomappaA.2015316
2018,Journal,Model-based specification and validation of the dual-mode adaptive MAC protocol,1,International Journal of Critical Computer Based Systems,10.1504/IJCCBS.2018.096190,Somappa A.A.K.,article,SCOPSomappaA.A.K.2018417
2018,InProceedings,Towards model checking security of real time Java software,6,Proceedings 2018 International Conference on High Performance Computing and Simulation Hpcs 2018,10.1109/HPCS.2018.00106,Spalazzi L.,article,SCOPSpalazziL.2018226
2017,InProceedings,On analysis of software interrupt limiters for embedded systems by means of UPPAAL SMC,1,Proceedings 2016 24th Austrian Workshop on Microelectronics Austrochip 2016,10.1109/Austrochip.2016.9,Strnadel J.,article,SCOPStrnadelJ.2017434
